cve_entidad,desc_entidad,cve_municipio,desc_municipio,id_indicador,indicador,año,valor,unidad_medida
06,Colima,010,Villa de Álvarez,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2017,1504,Accidentes
06,Colima,010,Villa de Álvarez,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2018,1366,Accidentes
06,Colima,010,Villa de Álvarez,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2019,1434,Accidentes
06,Colima,010,Villa de Álvarez,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2020,1060,Accidentes
06,Colima,010,Villa de Álvarez,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2021,1183,Accidentes
06,Colima,010,Villa de Álvarez,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2022,1160,Accidentes
06,Colima,010,Villa de Álvarez,6200009438,Víctimas muertas en los accidentes de tránsito,1997,3,Víctimas
06,Colima,010,Villa de Álvarez,6200009438,Víctimas muertas en los accidentes de tránsito,1998,6,Víctimas
06,Colima,010,Villa de Álvarez,6200009438,Víctimas muertas en los accidentes de tránsito,1999,5,Víctimas
06,Colima,010,Villa de Álvarez,6200009438,Víctimas muertas en los accidentes de tránsito,2000,1,Víctimas
06,Colima,010,Villa de Álvarez,6200009438,Víctimas muertas en los accidentes de tránsito,2001,13,Víctimas
06,Colima,010,Villa de Álvarez,6200009438,Víctimas muertas en los accidentes de tránsito,2002,2,Víctimas
06,Colima,010,Villa de Álvarez,6200009438,Víctimas muertas en los accidentes de tránsito,2003,9,Víctimas
06,Colima,010,Villa de Álvarez,6200009438,Víctimas muertas en los accidentes de tránsito,2004,31,Víctimas
06,Colima,010,Villa de Álvarez,6200009438,Víctimas muertas en los accidentes de tránsito,2005,5,Víctimas
06,Colima,010,Villa de Álvarez,6200009438,Víctimas muertas en los accidentes de tránsito,2006,13,Víctimas
06,Colima,010,Villa de Álvarez,6200009438,Víctimas muertas en los accidentes de tránsito,2007,8,Víctimas
06,Colima,010,Villa de Álvarez,6200009438,Víctimas muertas en los accidentes de tránsito,2008,4,Víctimas
06,Colima,010,Villa de Álvarez,6200009438,Víctimas muertas en los accidentes de tránsito,2009,1,Víctimas
06,Colima,010,Villa de Álvarez,6200009438,Víctimas muertas en los accidentes de tránsito,2010,2,Víctimas
06,Colima,010,Villa de Álvarez,6200009438,Víctimas muertas en los accidentes de tránsito,2011,1,Víctimas
06,Colima,010,Villa de Álvarez,6200009438,Víctimas muertas en los accidentes de tránsito,2012,4,Víctimas
06,Colima,010,Villa de Álvarez,6200009438,Víctimas muertas en los accidentes de tránsito,2013,10,Víctimas
06,Colima,010,Villa de Álvarez,6200009438,Víctimas muertas en los accidentes de tránsito,2014,7,Víctimas
06,Colima,010,Villa de Álvarez,6200009438,Víctimas muertas en los accidentes de tránsito,2015,4,Víctimas
06,Colima,010,Villa de Álvarez,6200009438,Víctimas muertas en los accidentes de tránsito,2016,6,Víctimas
06,Colima,010,Villa de Álvarez,6200009438,Víctimas muertas en los accidentes de tránsito,2017,8,Víctimas
06,Colima,010,Villa de Álvarez,6200009438,Víctimas muertas en los accidentes de tránsito,2018,5,Víctimas
06,Colima,010,Villa de Álvarez,6200009438,Víctimas muertas en los accidentes de tránsito,2019,4,Víctimas
06,Colima,010,Villa de Álvarez,6200009438,Víctimas muertas en los accidentes de tránsito,2020,10,Víctimas
06,Colima,010,Villa de Álvarez,6200009438,Víctimas muertas en los accidentes de tránsito,2021,15,Víctimas
06,Colima,010,Villa de Álvarez,6200009438,Víctimas muertas en los accidentes de tránsito,2022,8,Víctimas
06,Colima,010,Villa de Álvarez,6200009439,Víctimas heridas en los accidentes de tránsito,1997,102,Víctimas
06,Colima,010,Villa de Álvarez,6200009439,Víctimas heridas en los accidentes de tránsito,1998,106,Víctimas
06,Colima,010,Villa de Álvarez,6200009439,Víctimas heridas en los accidentes de tránsito,1999,243,Víctimas
06,Colima,010,Villa de Álvarez,6200009439,Víctimas heridas en los accidentes de tránsito,2000,245,Víctimas
06,Colima,010,Villa de Álvarez,6200009439,Víctimas heridas en los accidentes de tránsito,2001,259,Víctimas
06,Colima,010,Villa de Álvarez,6200009439,Víctimas heridas en los accidentes de tránsito,2002,256,Víctimas
06,Colima,010,Villa de Álvarez,6200009439,Víctimas heridas en los accidentes de tránsito,2003,322,Víctimas
06,Colima,010,Villa de Álvarez,6200009439,Víctimas heridas en los accidentes de tránsito,2004,238,Víctimas
06,Colima,010,Villa de Álvarez,6200009439,Víctimas heridas en los accidentes de tránsito,2005,270,Víctimas
06,Colima,010,Villa de Álvarez,6200009439,Víctimas heridas en los accidentes de tránsito,2006,291,Víctimas
06,Colima,010,Villa de Álvarez,6200009439,Víctimas heridas en los accidentes de tránsito,2007,327,Víctimas
06,Colima,010,Villa de Álvarez,6200009439,Víctimas heridas en los accidentes de tránsito,2008,291,Víctimas
06,Colima,010,Villa de Álvarez,6200009439,Víctimas heridas en los accidentes de tránsito,2009,342,Víctimas
06,Colima,010,Villa de Álvarez,6200009439,Víctimas heridas en los accidentes de tránsito,2010,364,Víctimas
06,Colima,010,Villa de Álvarez,6200009439,Víctimas heridas en los accidentes de tránsito,2011,359,Víctimas
06,Colima,010,Villa de Álvarez,6200009439,Víctimas heridas en los accidentes de tránsito,2012,542,Víctimas
06,Colima,010,Villa de Álvarez,6200009439,Víctimas heridas en los accidentes de tránsito,2013,540,Víctimas
06,Colima,010,Villa de Álvarez,6200009439,Víctimas heridas en los accidentes de tránsito,2014,498,Víctimas
06,Colima,010,Villa de Álvarez,6200009439,Víctimas heridas en los accidentes de tránsito,2015,421,Víctimas
06,Colima,010,Villa de Álvarez,6200009439,Víctimas heridas en los accidentes de tránsito,2016,477,Víctimas
06,Colima,010,Villa de Álvarez,6200009439,Víctimas heridas en los accidentes de tránsito,2017,372,Víctimas
06,Colima,010,Villa de Álvarez,6200009439,Víctimas heridas en los accidentes de tránsito,2018,423,Víctimas
06,Colima,010,Villa de Álvarez,6200009439,Víctimas heridas en los accidentes de tránsito,2019,220,Víctimas
06,Colima,010,Villa de Álvarez,6200009439,Víctimas heridas en los accidentes de tránsito,2020,226,Víctimas
06,Colima,010,Villa de Álvarez,6200009439,Víctimas heridas en los accidentes de tránsito,2021,250,Víctimas
06,Colima,010,Villa de Álvarez,6200009439,Víctimas heridas en los accidentes de tránsito,2022,335,Víctimas

